375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,540,541,542,543,544,545,546,547,548,549,550,551,552,553,554,555,556,557,558,559,560,561,562,563,564,565,566,567,568,569,570,571,572,573,574,575
-16.723,-13.762,2.588,-3.138,-10.823,-10.812,-2.179,0.737,-2.534,-5.27,-4.754,2.606,1.369,-8.55,-2.486,-3.67,-0.512,-2.062,0.762,5.258,11.031,4.711,0.674,-1.067,7.798,4.784,7.495,5.278,7.704,13.862,20.874,10.138,17.746,17.349,20.186,18.831,25.956,16.854,27.872,30.129,26.234,24.485,35.255,37.311,31.465,42.167,38.744,43.318,47.919,36.774,40.003,47.6,51.041,39.677,47.826,50.759,44.928,51.494,50.814,45.375,59.379,59.837,60.339,51.709,51.441,64.533,58.725,57.695,71.347,59.106,43.235,52.81,71.016,63.513,44.152,53.184,63.99,56.514,55.062,50.617,66.144,52.58,47.851,56.428,58.932,54.592,53.639,59.064,51.395,47.179,47.591,51.964,44.35,38.192,43.056,51.404,52.169,41.336,44.102,42.279,34.134,39.266,40.577,39.281,40.452,37.127,41.295,25.444,28.781,41.916,32.331,33.49,28.76,37.622,25.622,18.793,24.859,33.797,22.957,19.164,22.101,25.787,20.388,22.104,17.896,26.225,13.875,15.063,16.59,18.128,12.192,10.53,23.163,8.987,12.922,8.861,17.396,10.231,9.447,8.915,13.047,6.464,4.426,11.497,5.62,4.692,-0.634,2.907,3.205,-2.477,2.268,0.034,3.562,-1.445,6.47,-2.851,-0.865,-0.166,5.087,-3.316,-8.541,-4.692,-2.749,-7.755,-13.837,-7.718,-4.927,-6.843,-11.353,-10.631,-5.768,-14.123,-11.492,0.038,-15.336,-13.311,-4.618,3.38,-5.454,13.666,40.707,90.832,123.132,165.011,178.507,176.58,126.356,83.3,44.348,11.949,-13.756,-10.444,-1.29,-14.681,-17.808,-18.906,-11.967,-16.008,-20.492,-13.929,-8.455
-2.035,-6.141,-6.571,-5.75,-1.723,-0.657,-4.237,-4.089,5.596,-5.164,-0.278,-4.338,2.333,-1.59,1.108,2.518,1.983,-2.406,3.809,10.283,0.106,5.166,11.815,11.085,5.068,3.959,3.707,10.908,8.389,14.2,15.494,10.308,14.127,13.785,19.06,17.779,16.981,22.931,26.383,27.322,21.848,31.514,33.757,25.107,33.667,29.004,30.852,35.119,32.865,36.361,42.948,34.583,39.352,40.595,42.476,40.725,40.421,43.332,48.138,41.494,40.943,44.15,39.365,36.29,35.397,45.037,38.037,46.806,43.771,36.936,41.624,41.739,45.854,41.397,46.473,36.122,48.107,48.298,41.797,34.92,44.954,47.122,40.588,43.608,41.375,45.303,33.92,40.437,46.185,41.103,34.394,33.36,32.961,38.569,28.906,36.484,29.108,24.444,41.346,29.57,25.766,28.989,28.652,33.99,25.987,31.901,27.803,31.131,26.725,30.385,27.179,26.612,26.074,18.71,19.127,13.871,20.99,24.313,20.301,18.633,20.037,18.186,16.521,13.478,18.186,14.968,15.632,15.23,20.107,7.259,16.704,11.402,17.209,15.169,7.721,15.207,12.573,4.231,7.51,2.501,7.942,0.912,7.204,9.019,5.065,-0.953,4.796,6.474,3.848,0.531,4.815,-1.574,1.132,-3.549,-0.997,4.415,1.672,-1.184,0.728,-6.372,-3.495,0.297,-3.537,-12.432,-2.492,-5.589,-0.878,-1.708,-5.216,-3.388,-4.333,-5.58,-15.033,-6.873,-15.257,-7.606,-4.576,-7.499,-9.195,-13.261,-7.616,-3.901,-16.301,-6.926,-4.171,-10.13,-16.454,-3.635,0.138,3.127,18.453,45.364,84.596,117.029,155.415,155.282,148.162,90.269,69.308,33.251,2.558
-7.473,-2.115,2.627,-6.312,-2.175,2.09,4.02,0.958,-2.854,-1.182,3.042,2.109,-0.919,1.779,11.224,-3.047,5.58,4.836,3.264,2.855,7.568,6.954,11.586,7.018,11.088,8.433,10.457,8.895,16.779,15.887,12.722,14.24,13.884,17.422,19.584,17.015,18.144,15.92,26.948,20.939,24.196,26.989,24.865,25.613,30.167,26.677,36.753,33.545,32.46,31.633,40.607,31.173,31.498,37.377,39.295,38.605,30.659,36.94,36.517,36.179,39.514,44.39,41.663,36.517,42.981,36.67,38.46,35.347,41.967,40.05,32.369,35.565,40.046,34.885,34.641,35.954,40.087,40.282,35.905,32.245,34.251,41.733,31.893,31.37,32.739,34.799,40.383,40.688,39.342,28.661,31.897,34.242,27.012,30.727,30.162,32.882,27.619,30.336,28.32,28.541,27.131,29.148,26.432,23.793,23.81,26.183,33.606,17.945,21.754,25.898,23.271,18.016,17.99,25.639,24.72,16.126,18.532,18.551,17.232,13.965,17.158,18.054,6.652,11.345,10.787,12.087,11.855,2.691,18.878,15.565,7.92,7.144,7.385,12.743,4.275,10.153,8.318,9.117,1.278,0.723,8.861,2.348,5.675,6.91,4.454,4.18,6.144,-0.047,1.624,0.171,-4.675,5.187,-0.419,6.883,6.393,-3.436,-3.823,-5.66,-4.545,-0.586,-0.512,-4.698,-5.435,-3.981,-7.553,-5.366,0.266,-1.334,-2.624,-2.964,-10.627,-1.771,-7.769,-3.938,-8.344,-9.048,-2.477,-2.074,-8.593,-6.928,-5.7,-10.205,-11.566,-7.706,-6.182,-7.977,-13.576,-14.013,-11.049,-10.688,-8.755,-15.697,-14.525,-14.124,-4.499,-5.546,-11.167,-8.314,-2.798,10.984,25.207
-0.632,4.869,0.256,0.375,-3.224,3.378,4.74,4.513,2.799,6.303,2.93,6.205,4.009,9.335,10.797,4.289,5.65,7.252,3.376,9.002,5.097,9.888,8.284,6.442,9.303,5.749,17.519,15.972,14.204,17.837,14.583,21.387,20.475,22.39,26.6,25.498,26.165,26.97,28.932,26.786,24.253,30.064,34.755,31.099,33.902,28.862,34.37,32.837,32.608,33.738,40.55,33.229,39.5,44.398,41.071,42.764,33.415,45.103,37.612,37.043,46.613,38.962,43.14,40.519,46.006,44.32,45.051,43.831,39.131,40.787,41.603,41.954,47.74,43.352,39.418,37.536,41.075,38.504,40.041,44.541,44.417,37.05,39.533,37.687,38.999,36.883,33.858,36.607,32.925,27.2,38.897,38.326,33.422,30.36,30.672,35.474,24.295,34.101,29.012,30.703,28.865,22.989,29.519,28.005,23.752,23.62,26.04,20.591,23.522,21.905,24.143,23.666,21.3,19.112,22.953,16.306,15.483,20.444,13.355,11.549,12.528,21.166,14.527,12.738,11.783,17.875,14.036,11.37,15.209,10.619,5.102,9.072,10.555,8.056,3.237,7.702,15.019,4.432,4.689,10.954,8.893,6.499,3.649,4.737,4.061,-2.643,1.869,3.929,5.94,-0.042,3.66,7.846,-0.108,-0.701,2.868,3.213,-2.51,-2.861,5.697,-3.783,-5.367,2.698,5.751,-4.479,-8.616,1.214,0.236,-3.301,-7.789,-4.405,-2.708,-7.119,-5.425,0.172,-3.948,-10.982,-5.012,-2.364,-9.805,-12.258,-2.929,-5.378,-7.478,-11.818,-1.519,0.105,-13.488,-13.043,-4.89,-10.017,-17.902,-8.606,-6.541,-7.479,-17.74,-13.648,-1.955,-10.038,-15.131,-10.078,-14.962
-2.111,4.371,5.519,1.733,3.139,8.679,13.37,1.94,2.956,6.042,11.931,5.0,5.624,12.584,9.877,11.987,10.971,9.635,12.093,12.178,13.077,14.56,10.855,17.057,12.334,19.267,15.457,19.32,21.264,19.789,26.468,24.899,33.445,29.337,23.636,29.089,30.577,24.251,29.81,34.283,29.714,42.856,41.724,38.083,35.592,36.568,42.21,35.226,38.739,43.855,44.679,41.385,42.691,43.015,46.274,42.817,40.569,44.787,44.636,49.335,42.433,47.337,47.02,45.404,47.332,49.307,47.498,45.442,46.484,49.462,41.799,44.149,42.348,47.36,41.166,39.187,49.402,48.036,41.78,43.133,50.983,46.626,47.779,46.227,42.174,49.252,42.13,35.934,41.929,38.607,46.496,41.003,41.497,37.477,39.025,38.665,34.568,30.093,40.64,34.778,37.027,31.72,30.96,28.739,26.204,26.834,29.943,25.508,29.808,25.329,24.325,29.334,21.898,24.743,26.925,19.797,25.259,22.223,16.902,17.596,14.921,18.837,20.285,19.382,15.153,15.669,13.908,16.195,19.241,14.322,11.682,10.845,16.597,9.893,7.293,15.291,7.076,6.054,6.123,6.571,10.049,2.043,5.635,8.983,5.468,2.885,6.333,7.948,7.657,5.045,4.629,4.926,1.363,3.621,5.169,3.944,4.707,-0.611,4.861,4.308,-2.372,-2.325,3.557,0.673,-2.069,2.778,2.611,-0.766,-3.506,2.835,-1.883,-3.438,-3.207,2.268,3.224,-6.156,-3.843,-0.615,-3.88,-6.091,-4.242,-7.262,-4.094,-4.837,-8.587,-10.081,-4.319,-8.052,-5.456,-2.565,-5.186,-1.216,-6.497,-2.907,-6.432,-6.958,-2.033,-10.606,-8.159,-8.335,-7.372
7.147,7.668,7.511,8.409,4.774,10.795,8.918,6.772,6.735,16.464,10.458,11.185,9.263,14.382,15.285,14.294,14.568,16.047,19.093,16.699,19.944,20.677,22.362,24.126,22.398,23.459,27.183,26.537,23.697,33.753,27.738,26.682,32.019,34.55,36.869,34.738,38.49,38.479,38.106,42.388,44.701,37.424,44.112,51.117,45.042,45.295,51.916,48.324,45.934,50.578,47.644,54.356,49.711,57.955,52.24,55.487,54.266,53.971,61.436,52.195,54.242,58.663,61.111,59.314,58.397,61.88,54.004,59.055,63.431,50.872,56.002,52.891,53.123,57.419,55.414,52.652,52.8,53.576,52.992,59.978,54.051,56.14,51.906,55.094,54.282,51.983,52.74,54.649,45.954,47.813,51.536,49.164,47.185,46.431,48.314,46.865,43.689,46.736,36.358,48.552,40.054,37.771,38.85,42.145,33.543,32.512,34.715,35.771,31.271,33.828,33.12,32.877,31.715,32.746,31.736,25.809,28.258,33.838,30.502,24.018,22.603,23.713,24.808,25.223,25.561,23.887,22.382,18.13,21.003,20.03,20.797,17.477,21.427,15.065,13.906,16.356,16.857,10.323,11.661,18.541,16.805,9.342,13.85,10.966,13.593,6.484,8.687,11.105,8.865,5.169,10.637,12.671,8.442,5.827,4.742,8.362,3.271,3.237,6.734,6.873,-0.397,3.302,7.837,4.137,-3.17,3.863,6.241,-0.466,-2.309,7.908,2.811,-0.696,-3.079,0.297,-0.092,-3.63,-0.488,-0.887,-0.777,-3.069,-6.3,-1.599,-2.018,-6.414,-1.981,-2.172,-3.678,-5.665,2.489,-5.201,-6.327,-3.353,-4.481,-8.795,-9.083,-7.437,-6.956,-6.429,-9.183,-6.182,-4.474
8.871,10.993,8.513,11.877,7.5,12.433,12.725,17.657,17.46,19.096,15.831,20.532,19.417,16.156,20.815,16.795,26.454,22.924,25.099,23.24,26.169,28.859,25.571,28.33,28.186,29.832,32.108,32.793,34.944,36.66,35.469,42.073,46.904,38.746,45.677,52.431,50.678,49.077,54.236,50.734,55.853,55.638,59.368,60.054,57.3,67.517,63.157,65.234,69.044,64.802,70.954,62.573,75.806,72.541,71.194,76.934,76.246,75.211,74.268,81.393,73.989,73.303,73.926,77.325,79.256,79.856,76.597,71.272,74.043,83.431,79.434,79.772,77.039,75.66,75.722,80.838,78.51,78.748,68.762,81.056,73.425,65.45,72.536,72.115,73.888,74.262,64.542,73.188,63.867,66.234,63.148,61.074,65.984,59.263,65.562,65.696,59.882,56.134,61.042,56.684,56.569,48.678,58.497,53.24,54.289,51.008,49.711,50.835,45.7,46.455,48.837,41.556,44.581,37.943,38.966,36.101,36.192,39.937,35.927,33.906,31.494,33.894,33.345,33.201,29.617,32.853,28.353,26.522,27.643,29.053,24.432,24.364,30.792,25.175,22.054,24.014,25.703,19.787,17.906,21.725,22.037,17.271,13.502,18.296,19.503,18.719,14.1,18.649,16.408,12.667,12.297,15.617,13.597,8.225,12.801,12.894,10.879,7.013,12.013,8.168,4.691,12.683,10.262,5.945,0.725,4.579,10.273,2.32,3.541,8.598,7.861,4.377,0.066,4.081,5.235,-0.732,0.369,7.093,2.403,-0.798,2.224,6.736,-2.322,-0.975,-2.505,-1.673,-2.533,0.874,1.256,-6.377,-0.144,-6.663,-2.4,-7.67,-1.371,-5.4,1.088,-8.34,-3.956,-1.865,-1.531
10.977,11.604,15.494,14.996,17.302,15.808,19.003,19.938,18.45,22.068,22.681,20.25,21.513,23.388,23.356,27.95,28.741,28.202,30.018,25.355,30.957,37.255,31.46,35.929,36.579,39.132,41.657,44.606,45.55,42.921,53.605,52.473,51.256,60.177,66.836,66.764,63.878,64.856,74.886,68.141,77.525,77.986,75.357,84.582,85.336,80.124,84.813,86.611,85.84,89.557,97.293,89.099,94.051,91.507,102.157,101.453,99.405,103.115,95.945,106.441,98.529,105.825,103.559,101.555,104.451,104.622,98.956,111.332,99.385,106.244,101.23,104.847,104.101,106.061,103.294,101.764,106.736,104.748,95.817,100.554,106.76,94.314,89.775,99.978,100.193,91.615,91.071,100.159,90.44,90.976,87.04,83.45,83.381,82.28,77.991,84.268,80.202,70.859,79.18,79.909,70.112,73.55,76.731,71.223,71.807,67.535,66.768,67.508,63.176,61.235,62.502,58.804,57.843,61.932,57.977,54.043,51.388,56.486,55.643,45.856,45.482,50.209,43.708,39.167,43.57,47.719,37.506,39.587,38.481,38.441,35.055,39.194,37.861,34.735,27.907,31.409,39.017,35.127,29.081,27.447,28.044,26.572,25.743,28.05,23.557,19.131,20.397,23.052,20.056,17.82,22.363,20.837,14.526,16.135,19.598,16.839,16.591,13.769,14.098,16.387,7.399,11.557,15.154,8.767,7.045,9.571,14.545,8.467,12.772,10.99,8.504,3.748,4.417,9.791,6.587,4.41,8.801,7.004,4.786,1.784,2.066,6.661,-1.506,5.621,3.467,4.663,0.725,1.725,5.84,-1.52,1.561,1.519,0.896,0.263,-1.07,3.591,3.311,-2.038,0.068,1.64,-2.529
12.201,18.16,16.9,18.238,19.693,20.466,22.544,24.551,25.335,25.911,26.151,25.366,26.728,32.305,28.482,28.744,30.78,35.44,38.012,38.694,43.844,43.347,44.618,41.147,48.872,47.88,50.711,56.442,56.182,58.676,66.314,65.02,67.589,78.67,72.628,84.426,84.35,79.981,88.242,90.996,93.496,100.163,100.447,97.07,103.848,109.782,114.549,108.22,115.601,121.661,121.337,121.612,120.781,127.124,123.117,124.41,133.578,129.388,125.797,138.284,137.368,133.164,136.231,137.194,141.794,143.215,136.351,136.074,149.147,143.157,137.264,136.409,142.661,141.249,133.197,139.043,137.918,142.088,138.999,131.881,137.797,135.011,131.868,138.496,132.966,125.695,125.622,129.826,122.86,126.177,114.545,113.647,114.825,114.429,114.303,111.482,107.374,108.215,101.378,100.374,105.78,103.85,97.026,100.047,94.827,92.618,89.704,81.543,89.068,87.828,80.124,81.849,74.385,78.689,79.389,73.602,77.954,76.865,71.359,67.27,66.64,68.733,57.732,61.557,63.956,58.886,57.592,55.036,52.276,54.561,51.207,49.333,56.544,45.985,45.163,46.878,47.963,46.568,39.799,44.014,40.602,39.463,38.51,36.538,35.784,34.705,39.223,34.176,30.276,22.963,32.011,33.988,26.258,24.385,28.24,26.446,22.126,24.598,26.631,21.62,18.134,22.153,22.262,17.098,15.803,22.517,16.852,16.065,18.216,14.305,17.797,12.584,15.938,12.835,6.661,5.555,14.22,14.66,5.066,10.118,12.265,4.135,5.346,5.883,9.314,6.395,4.135,7.154,8.591,5.299,4.935,-0.385,5.161,6.99,-0.436,6.149,6.142,-1.549,4.784,2.81,-1.858
